question,answer,label,preds,em,f1,acc,wall_time,total_tokens,steps,tool_cost,token_cost,total_cost
The house is 20.5 feet by 10 feet. The porch measures 6 feet by 4.5 feet. The house and the porch need shingles. How many square feet of shingles will be needed to roof the house and the porch?,"House = 20.5 * 10 = <<20.5*10=205>>205 square feet
Porch = 6 * 4.5 = <<6*4.5=27>>27 square feet
205 + 27 = <<205+27=232>>232 square feet
232 square feet of shingles will be needed.
#### 232",232,The total square footage of the house and porch is 235.5 square feet.,False,0.0,0,2.0824010372161865,89,1,0,0.000178,0.000178
Ricciana and Margarita joined in their school's long jump event. Ricciana ran and jumped a total of 24 feet -  20 feet for running and 4 feet for jumping. Margarita ran for 18 feet and jumped 1 foot less than twice Ricciana's jump. How much farther did Margarita run and jump than Ricciana?,"Twice the distance of Ricciana's jump is 4 x 2 = <<4*2=8>>8 feet.
So, Margarita jumped 8 - 1 = <<8-1=7>>7 feet.
Margarita ran and jumped for 18 + 7 = <<18+7=25>>25 feet in all.
So, Margarita ran and jumped 25 - 24 = <<25-24=1>>1 foott more than Ricciana.
#### 1",1,"What was the total distance Ricciana ran and jumped? 
- 24 feet 

How much did Ricciana run and how much did she jump? 
- Ran 20 feet, jumped 4 feet 

How far did Margarita run? 
- 18 feet 

How much did Margarita jump? 
- 2(4 feet) - 1 foot = 7 feet 

What was the total distance Margarita ran and jumped? 
- 18 feet + 7 feet = 25 feet 

How much farther did Margarita run and jump than Ricciana? 
- 25 feet - 24 feet = 1 foot",False,0.02631578947368421,0,10.677055358886719,235,1,0,0.00047,0.00047
"Of the 3 friends, Harry has 4 times as many fish as Joe, and Joe has 8 times as many fish as Sam does. If Sam has 7 fish, how many fish does Harry have?","Joe has 8*7 = <<8*7=56>>56 fish.
Harry has 4*56 = <<4*56=224>>224 fish.
#### 224",224,Harry has 224 fish.,False,0.4,1,0.9116101264953613,69,1,0,0.000138,0.000138
"While reading about the history of different towns, Jared learned that Euston had 20 more carriages than Norfolk. Norwich had 100 carriages, and Flying Scotsman had 20 more carriages than Norwich. If Euston had 130 carriages, how many carriages are there in all?","If Flying Scotsman had 20 more carriages than Norwich, and Norwich had 100 carriages, then Flying Scotsman had 100 + 20 = <<20+100=120>>120 carriages.
Together, Flying Scotsman and Norwich had 120 +100 = <<120+100=220>>220 carriages.
If Euston had 130 carriages, 20 more carriages than Norfolk, Norfolk had 130 - 20 = <<130-20=110>>110 carriages.
Together, Euston and Norfolk had 110 + 130 = <<110+130=240>>240 carriages.
Altogether, Euston, Norfolk, Norwich, and Flying Scotsman had 240 + 220 = <<240+220=460>>460 carriages.
#### 460",460,The total number of carriages is 270.,False,0.0,0,1.2893283367156982,92,1,0,0.000184,0.000184
Anthony keeps a bottle of vinegar in his cupboard for 2 years. Each year 20% of the vinegar evaporates. What percent of the vinegar is left after 2 years?,"First find what percent of the vinegar is still in the bottle after each year: 100% - 20% = 80%
Then multiply the amount of vinegar left after one year by the percentage left after each year to find how much is left after 2 years: 80% * 80% = 64%
#### 64",64,64%,True,1.0,0,0.9230437278747559,58,1,0,0.000116,0.000116
Aliya and her classmates are sent by their teacher to the field to collect insects for science class study. The Boys collected 200 insects and the girls collected 300 insects. The teacher decided to divide the class equally into four groups that each get an equal number of insects so that each group could study together. What was the number of insects given to each group?,"The total number of insects collected is 200 insects + 300 insects = <<200+300=500>>500 insects.
When the teacher divided the class into four groups, each group got 500 insects / 4 groups = <<500/4=125>>125 insects/group
#### 125",125,125 insects.,False,0.6666666666666666,1,0.7834744453430176,95,1,0,0.00018999999999999998,0.00018999999999999998
"Ellis is going to take a road trip with her family. First, she needs to figure out how many bottles of water she should bring for everyone. There will be four people total: Ellis, her mother, her sister, and her aunt. They will be on the road to their destination for 8 hours and drive 8 hours to return home. Every hour each person will want to drink 1/2 a bottle of water. How many water bottles will Ellis' family need total?","Ellis and her family of 4 will be traveling for 8 hours going and 8 hours coming home = <<8+8=16>>16 hours total.
Each person needs 1/2 a bottle of water each hour, so 1/2 a bottle x 16 hours = <<1/2*16=8>>8 bottles.
There are 4 people traveling so 8 total water bottles for each person x 4 people = <<8*4=32>>32 total water bottles.
#### 32",32,16 bottles.,False,0.0,0,1.0238862037658691,122,1,0,0.000244,0.000244
John buys 3 different coolers.  The first one is 100 liters.  The second is 50% bigger than that and the third is half the size of the second.  How much total water can they hold?,"The second cooler is 100*.5=<<100*.5=50>>50 liters bigger than the first
So it is 100+50=<<100+50=150>>150 liters
The third is 150/2=<<150/2=75>>75 liters
So the total water they can hold is 100+150+75=<<100+150+75=325>>325 liters
#### 325",325,"The second cooler is 150 liters. 
The third cooler is 75 liters. 
They can hold a total of 325 liters of water.",False,0.1,0,2.5583221912384033,96,1,0,0.000192,0.000192
Marcus takes a deck of standard playing cards and takes out all the face cards and the 8's. Mark picks a card at random and then replaces it 36 times. How many times should he expect to pick a card that's both red and has a number divisible by 3?,"Without the face cards and the 8's, there are 9 cards of each suit. Half these cards are red, and 3/9 have numbers divisible by 3, so the odds of drawing a card divisible by 3 are 1/3.
Multiply the odds of drawing a red card by the odds of drawing a card divisible by 3 to find the odds of both things happening: 1/3 * 1/2 = 1/6
Finally, multiplying the probability of drawing a red/3-divisible card by the number of cards Mark draws to find how many he should expect to meet his criteria: 1/6 * 36 cards = <<1/6*36=6>>6 cards
#### 6",6,9 times.,False,0.0,0,0.8190608024597168,80,1,0,0.00015999999999999999,0.00015999999999999999
"A lumberjack is chopping down trees so he can sell firewood. Each tree he chops produces 4 logs each, and each log is then chopped into 5 pieces of firewood. If the lumberjack has chopped 500 pieces of firewood, how many trees did he chop down?","The firewood is made from 500 pieces of firewood / 5 pieces of firewood per log = <<500/5=100>>100 logs.
So the logs are chopped from 100 logs / 4 logs per tree = <<100/4=25>>25 trees.
#### 25",25,25 trees.,False,0.6666666666666666,1,0.8140099048614502,81,1,0,0.00016199999999999998,0.00016199999999999998
"John buys 2 shirts. The first shirt costs $6 more than the second shirt. If the first shirt costs $15, how much, in dollars, did the shirts cost in total?","The second shirt is 15-6=<<15-6=9>>9 dollars.
Both shirts cost 15+9=<<15+9=24>>24 dollars.
#### 24",24,$27,False,0.0,0,0.8386027812957764,60,1,0,0.00011999999999999999,0.00011999999999999999
"Kevin has a shoebox filled with toads.  Every day, Kevin feeds each toad 3 worms.  It takes Kevin 15 minutes to find each worm.  If it takes Kevin 6 hours to find enough worms to feed all of his toads, how many toads does Kevin have in his shoebox?","If it takes 15 minutes to find each worm, then he catches 60/15 = <<60/15=4>>4 worms per hour.
In 6 hours, Kevin catches 4 * 6 = <<4*6=24>>24 worms.
If he feeds each toad 3 worms, then he has 24/3 = <<24/3=8>>8 toads in his shoebox.
#### 8",8,Kevin has not provided the number of toads in his shoebox.,False,0.0,0,1.5169165134429932,100,1,0,0.00019999999999999998,0.00019999999999999998
"A library cabinet houses five ancient scrolls. The first scroll is 4080 years old. If each scroll is older than the last by half as many years as the last scroll’s age, how old is the fifth scroll?","The second scroll is 4080 + 4080 / 2 = 4000 + 2040 = <<4080+4080/2=6120>>6120 years old.
The third scroll is 6120 + 6120 / 2 = 6120 + 3060 = <<6120+6120/2=9180>>9180 years old.
The fourth scroll is 9180 + 9180 / 2 = 9180 + 4590 = <<9180+9180/2=13770>>13770 years old.
The fifth scroll is 13770 + 13770 / 2 = 13770 + 6885 = <<13770+13770/2=20655>>20655 years old.
#### 20655",20655,The fifth scroll is 127.5 years old.,False,0.0,0,1.3452603816986084,75,1,0,0.00015,0.00015
"One ticket to the underground costs $3. In one minute, the metro sells an average of 5 such tickets. What will be the earnings from the tickets in 6 minutes?","During one minute the metro sells 5 tickets, so they earn 5 * 3 = $<<5*3=15>>15.
So in 6 minutes they would earn 15 * 6 = $<<15*6=90>>90.
#### 90",90,$90,True,1.0,1,0.7434823513031006,58,1,0,0.000116,0.000116
"Connie is trying to remember when her grandmother was born. She knows her grandmother's older brother was born in 1932, her older sister was born in 1936, and the gap between her grandmother and her sister is twice the gap between the older brother and the older sister. What year was Connie's grandma born?","First find the age gap between the older brother and sister by subtracting the earlier birth year from the later: 1936 - 1932 = <<1936-1932=4>>4 years
Then double the age gap to find how many years passed between the sister's birth and the grandmother's: 4 years * 2 = <<4*2=8>>8 years
Then add 8 years to the older sister's birth year to find the grandmother's birth year: 1936 + 8 = <<1936+8=1944>>1944
#### 1944",1944,1940.,False,0.0,0,0.8196346759796143,88,1,0,0.000176,0.000176
"Mary, Jess, and Christina want to decorate a party room with balloons. Each person inflates balloons at different speeds, and they only have 30 minutes to inflate as many balloons as possible. Mary inflates 10 balloons per minute, Jess inflates 7 balloons per minute and Christina came 15 minutes late and was the slowest one inflating 4 balloons per minute. How many balloons can they inflate before running out of time?","Mary will inflate a total of 10 balloons/minute x 30 minutes = <<10*30=300>>300 balloons
Jess will inflate a total of 7 balloons/minute x 30 minutes = <<7*30=210>>210 balloons
Christina will inflate a total of 4 balloons/minute x 15 minutes = <<4*15=60>>60 balloons
Combining all balloons, they made 300 balloons + 210 balloons + 60 balloons = <<300+210+60=570>>570 balloons
#### 570",570,"Mary can inflate 300 balloons (10 balloons/minute x 30 minutes). 
Jess can inflate 210 balloons (7 balloons/minute x 30 minutes). 
Christina can inflate 60 balloons (4 balloons/minute x 15 minutes). 
Together, they can inflate 570 balloons (300 + 210 + 60) before running out of time.",False,0.044444444444444446,1,6.036517858505249,183,1,0,0.000366,0.000366
"A certain kind of wild mushroom has either spots or gills, but never both. Gilled mushrooms are rare, with only one growing for every nine spotted mushrooms that grow. A fallen log had 30 mushrooms growing on its side. How many gilled mushrooms were on the fallen log’s side?","There is 1 gilled mushroom for every 1 + 9 = <<1+9=10>>10 mushrooms.
Thus, there were 30 / 10 = <<30/10=3>>3 gilled mushrooms on the fallen log’s side.
#### 3",3,3,True,1.0,1,0.9411907196044922,80,1,0,0.00015999999999999999,0.00015999999999999999
"Kevin repairs phones at his job. At the beginning of the day, Kevin has 15 phones that need to be repaired. By the afternoon, Kevin has successfully repaired 3 of the 15 phones and a client has dropped off 6 more phones that need fixing. If a coworker of Kevin's offers to help him and fix half of the damaged phones, how many phones will each person need to repair?","Kevin begins the day with 15 phones and repairs 3 by the afternoon, so Kevin still has to repair 15 - 3 = <<15-3=12>>12 phones.
A client drops off 6 additional phones that require fixing, increasing the total to 12 + 6 = 18 phones.
If Kevin's coworker helps Kevin fix half of the phones, then each person needs to fix 18 / 2 = <<18/2=9>>9 phones.
#### 9",9,"How many phones did Kevin have to repair at the beginning of the day? 
- 15

How many phones did Kevin successfully repair by the afternoon? 
- 3

How many phones did the client drop off that need fixing? 
- 6

If Kevin's coworker offers to help him and fix half of the damaged phones, how many phones will each person need to repair? 
- 6",False,0.0,0,7.727607250213623,186,1,0,0.000372,0.000372
"In the first round of bowling, Patrick knocked down a total of 70 pins and Richard knocked down 15 more pins than Patrick. In the second round, Patrick knocked down twice as many pins as Richard in the first round and Richard knocked down 3 less than Patrick. How many more pins in total did Richard knock down than Patrick?","In the first round, Richard knocked down 70 + 15 = <<70+15=85>>85 pins.
In the second round, Patrick knocked down 85 x 2 = <<85*2=170>>170 pins.
In the second round, Richard knocked down 170 - 3 = <<170-3=167>>167 pins.
In total, Patrick knocked down 70 + 170 = <<70+170=240>>240 pins
In total, Richard knocked down 85 + 167 = <<85+167=252>>252 pins
Richard knocked down 252 - 240 = <<252-240=12>>12 pins more than Patrick.
#### 12",12,"How many pins did Patrick knock down in the first round? 
- 70

How many more pins did Richard knock down than Patrick in the first round? 
- 15

How many pins did Patrick knock down in the second round? 
- Twice as many as Richard in the first round

How many pins did Richard knock down in the second round? 
- 3 less than Patrick in the second round

How many more pins in total did Richard knock down than Patrick? 
- It cannot be determined without knowing how many pins each knocked down in the second round.",False,0.0,0,8.705275297164917,204,1,0,0.000408,0.000408
"One dandelion seed floated onto Mrs. Middleton's lawn, landed on good soil, and began to grow.  After one month, the dandelion plant had grown to full size and developed a flower.  At the end of the second month, the flower turned to 50 fluffy, white seeds, which blew onto the lawn.  Only half of these seeds landed onto good soil, germinated, and began to grow, just as the first seed had done.  If each of these new seedling plants produces the same number of seeds in the same amount of time as the original plant, what is the total number of seeds that these newest plants will produce in two months' time?","Half of the 50 seeds, or 50/2=<<50/2=25>>25 seeds germinated and grew.
If each of the 25 plants produces 50 seeds, then a total of 25*50=<<25*50=1250>>1250 seeds would be produced.
#### 1,250","1,250",50 seeds.,False,0.0,0,0.4215221405029297,163,1,0,0.000326,0.000326
"While on vacation in New York, Greg went out for a lunch that cost $100. If sales tax in New York is 4% and he left a 6% tip, how much did Greg pay?","The sales tax is worth $100 x 4/100 = $<<100*4/100=4>>4.
Greg left $100 x 6/100 = $<<100*6/100=6>>6 tip.
So, the total cost for the tax and the tip is $4 + $6 = $<<4+6=10>>10
Therefore, Greg paid $100 + $10 = $<<100+10=110>>110 in all.
#### 110",110,Greg paid $110.40.,False,0.0,0,0.8442468643188477,69,1,0,0.000138,0.000138
"Greg bought a 20-pack of granola bars to eat at lunch for the week. He set aside one for each day of the week, traded three of the remaining bars to his friend Pete for a soda, and gave the rest to his two sisters. How many did each sister get when they split them evenly?","Greg kept 1 granola bar for each of the 7 days of the week, so there were 20 - 7 = <<20-7=13>>13 bars left.
He traded 3 to his friend Pete, so there were 13 - 3 = 10 bars left.
His 2 sisters split the rest evenly, so each got 10 / 2 = <<10/2=5>>5 granola bars.
#### 5",5,8.,False,0.0,0,0.8379364013671875,85,1,0,0.00016999999999999999,0.00016999999999999999
"In mid-May, the river flowing through Moreland is five feet deep. By mid-June, the river is 10 feet deeper than mid-May. By mid-July, the river is three times deeper than mid-June. How many feet deep is the river by mid-July?","In mid-June, the river is 5+10=<<5+10=15>>15 feet deep.
In mid-July, the river is 15*3=<<15*3=45>>45 feet deep.
#### 45",45,30 feet.,False,0.0,0,0.9696266651153564,81,1,0,0.00016199999999999998,0.00016199999999999998
"There are 325 students in a local high school.  40 percent of the students have glasses, how many students do not have glasses?","People that do not have glasses 100%-40%=60%
325(.10)=32.5
32.5*6=<<32.5*6=195>>195 students
#### 195",195,195 students do not have glasses.,False,0.2857142857142857,1,0.7869744300842285,55,1,0,0.00010999999999999999,0.00010999999999999999
"Oliver wonders how much water his bathtub can hold. So he takes a bucket that holds 120 ounces and starts filling the bathtub. When it reaches the top, he sees that he filled it 14 times. Then he wonders how much bathwater he uses, so he starts taking away buckets until it gets to the level he puts it at. He needs to take away 3 buckets to do this. Finally, he wonders how much water he uses in a week for his baths, which he takes every day. How much water does he use each week?","He uses 11 buckets to fill his bath normally because 14 - 3 = <<14-3=11>>11
He uses 1, 320 ounces a day for his baths because 11 x 120 = <<11*120=1320>>1,320
He uses 9, 240 ounces a week for his baths because 7 x 1,320 = <<7*1320=9240>>9,240
#### 9,240","9,240","How many ounces does the bucket hold? 120
How many times did Oliver fill the bathtub? 14
How many buckets did Oliver need to take away to get to the level he puts it at? 3
How often does Oliver take a bath? Every day
How much water does Oliver use for his baths each week? 1,512 ounces (120 ounces x 14 fills - 360 ounces for 3 buckets = 1,512 ounces)",False,0.0,0,5.350160837173462,227,1,0,0.000454,0.000454
"Caleb is baking a birthday cake for his grandfather. His grandfather is turning 79 years old. Caleb puts three colors of candles on the cake. He puts one candle for each year for his grandfather. He puts 27 yellow candles, 14 red candles and the rest are blue candles. How many blue candles did he use?","Caleb has put 27 + 14 = <<27+14=41>>41 yellow and red candles.
So, he used 79 - 41 = <<79-41=38>>38 blue candles.
#### 38",38,38,True,1.0,1,0.7687194347381592,87,1,0,0.000174,0.000174
"Yvonne brings a box of chocolates to school. Half have nuts and half do not. The students eat 80% of the ones with nuts and eat half of the ones without nuts. If there are 28 chocolates left, how many chocolates were in the box?","The ones with nuts that they ate was 40% of the box because 80% x .5 = 40%
The ones without nuts that they ate equaled 25% of the box because 50% x .5 = 25%
They ate 65% of the box because 40 + 25 = <<40+25=65>>65
They left 35% of the box because 100 - 65 = <<100-65=35>>35
The box had 80 chocolates because 28 / .35 = <<28/.35=80>>80
#### 80",80,28 chocolates were left in the box.,False,0.0,0,1.333024501800537,82,1,0,0.000164,0.000164
"Hansel has a created album on Spotify that contains 25 songs and each song is 3 minutes long. If she adds 10 more songs to the album with the same duration, how many minutes will it take her to finish all the songs in the album?","There are 25 + 10 = <<25+10=35>>35 songs in the album.
Therefore, it will take 35 x 3 = <<35*3=105>>105 minutes to play the songs in the album.
#### 105",105,225 minutes.,False,0.0,0,0.8955514430999756,76,1,0,0.00015199999999999998,0.00015199999999999998
Selena and Josh were running in a race. Together they ran 36 miles. Josh ran half of the distance that Selena ran. How many miles did Selena run?,"Let J = Josh's distance
2J = Selena's distance
J + 2J = 36
3J = <<36=36>>36 miles
J = <<12=12>>12
2J = <<24=24>>24 miles
Selena ran 24 miles.
#### 24",24,Selena ran 24 miles.,False,0.4,1,0.8738744258880615,62,1,0,0.000124,0.000124
Peter has 15 birds. 1/3 are ducks. The rest are chickens and require special feed that costs $2 per bird. How much does it cost to feed the chickens?,"2/3 of the birds are chickens because 1 -(1/3)=2/3
He has 10 chickens because 15 x (2/3) =<<15*(2/3)=10>>10
It will cost $20 to feed them because 10 x 2=<<10*2=20>>20
#### 20",20,"10 chickens, so it costs $20 to feed them.",False,0.19999999999999998,0,0.8918404579162598,69,1,0,0.000138,0.000138
Zach is saving his money to buy a brand new bike that costs $100.  His weekly allowance is $5.  His parent will pay him an extra $10 to mow the lawn.  His neighbor will pay him $7 per hour to babysit their son.  He has already saved up $65.  He'll receive his allowance on Friday and he's planning on babysitting for 2 hours this Saturday after he mows the lawn.  How much more money does Zach need to earn before he can buy the bike?,"If he babysits for 2 hours at $7 per hour, he will earn 2*7 = $<<2*7=14>>14
This week he will earn $5 allowance, $10 mowing the lawn and $14 from babysitting for a total of 5+10+14 = $<<5+10+14=29>>29
If we add the $29 he will earn to his $65 savings, he will have a total of 29 + 65 = $<<29+65=94>>94
The bike costs $100 and he will have $94 leaving $100-$94 = $<<100-94=6>>6 more that he will need to earn
#### 6",6,"How much does the bike cost? $100
What is Zach's weekly allowance? $5
How much will Zach earn from mowing the lawn? $10
How much will Zach earn from babysitting for 2 hours? $14
How much money has Zach already saved? $65
When will Zach receive his allowance? Friday
How much more money does Zach need to earn? $6",False,0.034482758620689655,1,7.104045152664185,212,1,0,0.000424,0.000424
"A plumber is trying to decide which of three different jobs he should take to make the most money.  The first job involves fixing three toilets and three sinks at an apartment complex.  The second involves two toilets and five sinks at a different apartment complex.  The third involves fixing one toilet, two showers and three sinks at a third apartment complex.  If the plumber charges $30 to fix a sink, $40 to fix a shower and $50 to fix a toilet, what is the most money the plumber can earn if he can only choose one of these three jobs?","If the plumber chooses the first job, he would earn 3*50 + 3*30 = $<<3*50+3*30=240>>240.
If he chooses the second, he'd earn 2*50 + 5*30 = $<<2*50+5*30=250>>250.
If he chooses the third, he'd earn 50 + 2*40 + 3*30 = $<<50+2*40+3*30=220>>220.
Therefore, the most money he can earn from one of these jobs is $<<250=250>>250.
#### 250",250,"What are the three jobs the plumber is considering? 

What is the cost to fix a sink? 

What is the cost to fix a shower? 

What is the cost to fix a toilet? 

What is the maximum amount of money the plumber can earn if he can only choose one of these three jobs?",False,0.0,0,4.522531032562256,198,1,0,0.000396,0.000396
A new book sold 15 copies at the bookstore on Wednesday. On Thursday the book sold three times that many copies. On Friday the book sold one-fifth the number of copies it did on Thursday. How many copies of the book did the bookstore sell by Friday?,"On Thursday 15*3=<<15*3=45>>45 books were sold.
On Friday 45/5=<<45/5=9>>9 books were sold
Adding up all three days 15+45+9=<<15+45+9=69>>69 books were sold by Friday
#### 69",69,"On Thursday, the bookstore sold 45 copies of the book. On Friday, it sold 9 copies. Therefore, the bookstore sold a total of 69 copies of the book by Friday.",False,0.07692307692307693,1,2.7613673210144043,112,1,0,0.000224,0.000224
"Celina enjoys hiking in the mountains. Due to a lack of proper equipment, she decided to order a new pair of boots, a flashlight, and a special hoodie. The hoodie cost $80 and the flashlight was only 20% of that price. The pair of boots cost was $110, but due to a special promotion, Celina was able to buy them 10% cheaper. How much did Celina spend in total on the above-mentioned equipment?","The flashlight was 20% of the price of the hoodie, so 80 * 20/100 = $<<80*20/100=16>>16.
The promotion for a pair of boots was 110 * 10/100 = $<<110*10/100=11>>11.
So the pair of boots cost 110 - 11 = $<<110-11=99>>99.
Celina therefore spent 80 + 16 + 99 = $<<80+16+99=195>>195 on the equipment.
#### 195",195,"How much did the hoodie cost? 

$80 

What was the price of the flashlight? 

$16 (20% of $80) 

How much did Celina pay for the boots? 

$99 (10% off $110) 

What was the total cost of all the equipment? 

$195 ($80 + $16 + $99)",False,0.052631578947368425,0,5.766167879104614,186,1,0,0.000372,0.000372
"Billy and Margaret are competing with each other to see who can swim 10 laps the fastest. Billy swims his first 5 laps in 2 minutes, swims the next 3 laps in 4 minutes, swims the next lap in 1 minute, then swims his final lap. Margaret finishes swimming all of her laps in 10 minutes. Billy wins the competition by finishing his laps 30 seconds before Margaret does. In seconds, how long did it take Billy to swim his final lap?","Margaret finished all of her laps in 10 minutes * 60 seconds = <<10*60=600>>600 seconds.
Billy’s first 5 laps took 2 minutes * 60 seconds = <<2*60=120>>120 seconds.
His next 3 laps took 4 minutes * 60 seconds = <<4*60=240>>240 seconds.
His ninth lap took 1 minute * 60 seconds = <<1*60=60>>60 seconds.
So his first 9 laps took 120 + 240 + 60 = <<120+240+60=420>>420 seconds.
Billy finished swimming his laps before Margaret so all of his laps took a total of 600 – 30 = <<600-30=570>>570 seconds.
This means that it took 570 seconds in total swimming time – 420 seconds in time spent swimming the first 9 laps = 150 seconds for Billy to swim his final lap.
#### 150",150,30 seconds.,False,0.0,0,0.7056195735931396,121,1,0,0.000242,0.000242
"April went to a concert that has two bands. 2/3 of the audience was there for the second band and 1/3 was there for the first band. 50% of the audience there for the second band is under the age of 30. Of this group, 60% are women and there are 20 men. How many people are at the concert?","Of the under-30s there for the second band, 40% are men because 100-60 = <<100-60=40>>40
There are fifty under-30s there for the second band because 20 / .4 = <<20/.4=50>>50
There are 100 people there to see the second band because 50 / .5 = <<50/.5=100>>100
There are 150 people at the concert because 100 / (2/3) = <<100/(2/3)=150>>150
#### 150",150,We don't know the exact number of people at the concert.,False,0.0,0,1.5363168716430664,110,1,0,0.00021999999999999998,0.00021999999999999998
"Belle eats 4 dog biscuits and 2 rawhide bones every evening. If each rawhide bone is $1, and each dog biscuit is $0.25, then how much does it cost, in dollars, to feed Belle these treats for a week?","A week's worth of rawhide bones cost 1*2*7=<<1*2*7=14>>14 dollars.
A week's worth of dog biscuits cost 0.25*4*7=<<0.25*4*7=7>>7 dollars,
Thus, in total, it cost 14+7=<<14+7=21>>21 dollars
#### 21",21,$10.50,False,0.0,0,0.8564014434814453,78,1,0,0.000156,0.000156
"Bran's tuition fee is $90. He does a part-time job that pays him $15 per month and he has a scholarship that takes care of 30% of his tuition fee. If he needs to pay his tuition fee within 3 months, how much does Bran still need to pay?","Bran's scholarship pays $90 x 0.30 = $<<90*0.30=27>>27 to his tuition fee.
So, the total amount he still needs to pay is $90 - $27 = $<<90-27=63>>63.
And Bran will be able to earn $15 x 3 = $<<15*3=45>>45 after working for 3 months.
Therefore, the total amount he still needs to pay is $63 - $45 = $<<63-45=18>>18.
#### 18",18,$54,False,0.0,0,0.7516539096832275,82,1,0,0.000164,0.000164
"James can do a farmer's walk with 300 pounds per hand for 20 meters.  He can lift 30% more if he only goes 10 meters.  In addition, lifting straps give him another 20%.  How much can he move with lifting straps for 10 meters if he increases his 20-meter distance without straps by 50 pounds and everything else increases in proportion?","After the increase, he can lift 300+50=<<300+50=350>>350 pounds
Decreasing the distance increase the amount he can lift by 350*.3=<<350*.3=105>>105 pounds
So he can lift 350+105=<<350+105=455>>455 for 10 feet
The straps add another 455*.2=<<455*.2=91>>91 pounds
So his total weight is 455+91=<<455+91=546>>546 pounds per hand
#### 546",546,"How much weight can James carry for 10 meters with lifting straps? 

- 420 pounds.",False,0.0,0,2.0881659984588623,119,1,0,0.00023799999999999998,0.00023799999999999998
"Tommy wants to earn enough money to buy 8 new books. Each book costs $5. If Tommy already has $13, how much does he need to save up?","The books will cost $40 because 8 x 5 = <<8*5=40>>40
He needs to save up $27 because 40 - 13 = <<40-13=27>>27
#### 27",27,Tommy needs to save up $27.,False,0.2857142857142857,1,3.9920952320098877,64,1,0,0.000128,0.000128
Cheryl placed 300 strawberries into 5 buckets. After she did that she decided to take 20 out of each bucket so they wouldn't get smashed. How many strawberries were left in each bucket?,"Every bucket originally had 300/5= <<300/5=60>>60 strawberries
After she removed 20 strawberries there were 60-20=<<60-20=40>>40 strawberries in each bucket.
#### 40",40,280 strawberries were left in each bucket.,False,0.0,0,1.3394973278045654,68,1,0,0.000136,0.000136
Renaldo drove 15 kilometers. Ernesto drove 7 kilometers more than one-third of Renaldo's distance. How many kilometers did the 2 men drive in total?,"Renaldo = <<15=15>>15 km
Ernesto = (1/3) * 15 + 7 = <<(1/3)*15+7=12>>12 km
Total = 15 + 12 = <<27=27>>27 km
Renaldo and Ernesto drove a total of 27 kilometers.
#### 27",27,22 kilometers.,False,0.0,0,0.9706861972808838,57,1,0,0.00011399999999999999,0.00011399999999999999
"Harrison Elementary School is overcrowded with 1590 students, so 40% of the students are going to move to a new school. There are 3 grade levels, and each grade level needs one 20-person advanced class and the rest of the students divided evenly into 6 additional classes. How many students will there be in each normal class at the new school?","First find how many students go to the new school: 1590 students * .4 = <<1590*.4=636>>636 students
Then divide that number by 3 to find how many students are at each grade level: 636 students / 3 grades = <<636/3=212>>212 students/grade
Then subtract the 20 students in the gifted class: 212 students - 20 students = <<212-20=192>>192 students
Then divide that number by 6 to find the number of students in each other class: 192 students / 6 classes = <<192/6=32>>32 students/class
#### 32",32,"How many students currently attend Harrison Elementary School? 
1590

What percentage of students will be moving to a new school? 
40%

How many grade levels are there? 
3

How many students should be in each advanced class? 
20

How many additional classes are needed for each grade level? 
6

How many students will be in each normal class at the new school? 
25",False,0.0,0,6.780543804168701,176,1,0,0.000352,0.000352
"Jules is walking dogs to help pay for his family's vacation. The vacation costs $1,000. There are five members in his family and each one must contribute the same amount towards the vacation cost. He charges $2 to start a walk and $1.25 per block. If he walks 20 dogs, how many blocks in total does he have to walk them?","Jules has to earn $200 because 1000 / 5 = <<1000/5=200>>200
He has earned $40 from starting the walks because 20 x 2 = <<20*2=40>>40
He has to earn $160 from distance, because 200 - 40 = <<200-40=160>>160
He has to walk 128 blocks because 160 / 1.25 = <<160/1.25=128>>128
#### 128",128,"How much does each family member need to contribute towards the vacation cost? $200
What is Jules' starting fee for walking a dog? $2
How much does Jules charge per block when walking a dog? $1.25
How many dogs does Jules walk? 20
What is the total cost of walking one dog for one block? $1.25 + $2 = $3.25
How much money does Jules earn from walking 20 dogs? $2 + (20 x $3.25) = $67
How many blocks in total does Jules have to walk the 20 dogs? It depends on the distance of the walks and cannot be determined from the information given.",False,0.0,0,9.973372459411621,244,1,0,0.000488,0.000488
"Brian has twice as many tennis balls as Frodo, who has 8 more than Lily. If Lily has 3 tennis balls, how many does Brian have?","Frodo has 8 tennis balls more than Lily (who has 3), so he has 8+3 = <<8+3=11>>11 tennis balls
Brian has twice as many as Frodo, which makes 11*2 = <<11*2=22>>22 tennis balls.
#### 22",22,Brian has 22 tennis balls.,False,0.33333333333333337,1,0.8117091655731201,59,1,0,0.000118,0.000118
