question,answer,preds,em,f1,acc,wall_time,total_tokens,steps,tool_cost,token_cost,total_cost
What name was given to the Nazi takeover of Austria in 1938 ?,"{'aliases': array(['ANSCHLUSS', 'Finis Austriae', 'Annexation of Austria',
       'German invasion of austria', 'Heinrich Kurz von Goldstein',
       'AnschluB', 'Anshluss', 'Nazi Austria', 'Anschluß', 'Anchluss',
       'Anshluß', 'Anschluss', ""Germany's annexation of Austria"",
       'German annexation of Austria'], dtype=object), 'normalized_aliases': array(['anschluß', 'germany s annexation of austria',
       'german annexation of austria', 'anshluss', 'anchluss',
       'heinrich kurz von goldstein', 'german invasion of austria',
       'nazi austria', 'anschluss', 'annexation of austria',
       'finis austriae', 'anschlub', 'anshluß'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'anschluss', 'type': 'WikipediaEntity', 'value': 'ANSCHLUSS'}", Anschluss,True,1.0,1,4.504987716674805,185,2,0,0.00037,0.00037
John Bacchus played by Lee Ingleby is the sergeant to which TV police inspector?,"{'aliases': array(['Inspector George Gently (TV series)', 'GEORGE GENTLY',
       'George Gently', 'Inspector George Gently'], dtype=object), 'normalized_aliases': array(['george gently', 'inspector george gently',
       'inspector george gently tv series'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'george gently', 'type': 'WikipediaEntity', 'value': 'GEORGE GENTLY'}", George Gently.,True,1.0,1,7.095399379730225,231,3,0,0.00046199999999999995,0.00046199999999999995
"Fougasse, associated with Provence, is what type of food?","{'aliases': array(['Somun', 'Crust of bread', 'Leavened bread', 'Scali', 'Pão',
       'Round bread', 'Loaves', 'Bread round', 'Crust of Bread',
       'Batch bread', 'Double roti', 'Bread crust', 'Bread making',
       'Breadmaking', 'Ammunition bread', 'Bread', 'Crusty bread',
       'Bread Making', 'Breads', 'Raw Toast', '🍞', 'Soft-tack',
       'Milk Loaf', 'Round of bread', 'Crust (bread)', 'Heel (bread)'],
      dtype=object), 'normalized_aliases': array(['round of bread', 'bread crust', 'batch bread', 'round bread',
       'bread making', 'ammunition bread', 'crust bread', 'pão', 'scali',
       'double roti', 'bread round', 'milk loaf', '🍞', 'somun',
       'heel bread', 'soft tack', 'breadmaking', 'loaves', 'raw toast',
       'crusty bread', 'crust of bread', 'breads', 'leavened bread',
       'bread'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'bread', 'type': 'WikipediaEntity', 'value': 'Bread'}", Bread,True,1.0,1,3.551908493041992,171,2,0,0.00034199999999999996,0.00034199999999999996
Which famous public school is situated n the village of Street in Somerset?,"{'aliases': array(['MILLFIELD', 'Millfield School', 'Millfield'], dtype=object), 'normalized_aliases': array(['millfield', 'millfield school'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'millfield', 'type': 'WikipediaEntity', 'value': 'MILLFIELD'}", Millfield School.,False,0.6666666666666666,1,3.9529430866241455,177,2,0,0.000354,0.000354
"In total, how many moons do the 4 planets closest to the sun have?","{'aliases': array(['3', 'three'], dtype=object), 'normalized_aliases': array(['three', '3'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': '3', 'type': 'Numerical', 'value': '3'}", The four planets closest to the sun have a total of 3 moons.,False,0.18181818181818182,0,7.8689281940460205,236,3,0,0.000472,0.000472
Which fictional character in a popular book published in 1876 was born in St Petersburg?,"{'aliases': array(['Thomas Sawyer', 'Aunt Polly', 'Tom Sawyer (character)',
       'Tom sawyer', 'Thom Sawyer', 'Tom Sawyer'], dtype=object), 'normalized_aliases': array(['thomas sawyer', 'thom sawyer', 'tom sawyer character',
       'aunt polly', 'tom sawyer'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'tom sawyer', 'type': 'WikipediaEntity', 'value': 'Tom Sawyer'}", Pierre Bezukhov.,False,0.0,0,10.968757152557373,279,4,0,0.000558,0.000558
'The Arnolfini Marriage' is a famous 1434 painting by whom?,"{'aliases': array(['J. Van Eyck', 'Worship of the Lamb', 'Jan van Eyck', 'Van Eyk',
       'Jan van Ike', 'John Van Eych', 'Jan Van Eyck', 'Johannes de Eyck'],
      dtype=object), 'normalized_aliases': array(['worship of lamb', 'john van eych', 'jan van eyck', 'j van eyck',
       'johannes de eyck', 'van eyk', 'jan van ike'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'jan van eyck', 'type': 'WikipediaEntity', 'value': 'Jan Van Eyck'}", Jan van Eyck,True,1.0,1,4.841676473617554,181,1,0,0.00036199999999999996,0.00036199999999999996
Jennifer Garner's husband Ben Affleck directed the film which won the Best Picture Oscar in 2013. What was its title?,"{'aliases': array(['Argo (Film)', 'Argo (disambiguation)', 'Argo (film)', 'Argo Film',
       'ARGO'], dtype=object), 'normalized_aliases': array(['argo film', 'argo', 'argo disambiguation'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'argo', 'type': 'WikipediaEntity', 'value': 'ARGO'}", Argo,True,1.0,1,4.5075013637542725,196,2,0,0.000392,0.000392
Which gunfight resulted in the deaths is Tom and Frank McLaury and Billy Clanton?,"{'aliases': array(['Gunfight at the O K Corral', 'O.K. Corral gunfight',
       'Gunfight at O.K. Corral', 'Gunfight at the OK Corral',
       'O.K. Corral', 'Gunfight at the ok coral',
       'Gunfight at the OK corral', 'O. K. Corral',
       'Gunfight at the O.K. Corral', 'The OK Corral', 'October 26, 1881',
       'Shootout at the OK Corral', 'Gunfight at the O. K. Corral',
       'The Gunfight at the O.K Corral.'], dtype=object), 'normalized_aliases': array(['shootout at ok corral', 'o k corral gunfight',
       'gunfight at ok corral', 'gunfight at o k corral', 'o k corral',
       'gunfight at ok coral', 'ok corral', 'october 26 1881'],
      dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'gunfight at o k corral', 'type': 'WikipediaEntity', 'value': 'The Gunfight at the O.K Corral.'}", Gunfight at the O.K. Corral.,True,1.0,1,6.236020088195801,214,2,0,0.000428,0.000428
Who was the only unmarried president of the US?,"{'aliases': array(['James Buchanan', 'Buchanan, James',
       'Presidency of James Buchanan', 'James Buchannan',
       'President James Buchanan', 'James Buchanon', 'President Buchanan',
       'Jimmy Buchanan', 'James Buchanan, Jr.',
       '15th President of the United States', 'Buchanan Administration',
       'Sexuality of James Buchanan',
       'List of judicial appointments made by James Buchanan',
       'James Buchanan judicial appointments'], dtype=object), 'normalized_aliases': array(['sexuality of james buchanan', 'james buchannan', 'jimmy buchanan',
       'james buchanon', 'buchanan james', 'james buchanan jr',
       'buchanan administration', 'james buchanan judicial appointments',
       'presidency of james buchanan', 'president buchanan',
       'list of judicial appointments made by james buchanan',
       'president james buchanan', 'james buchanan',
       '15th president of united states'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'james buchanan', 'type': 'WikipediaEntity', 'value': 'James Buchanan'}", James Buchanan was the only unmarried president of the US.,False,0.4,1,3.476492404937744,156,2,0,0.000312,0.000312
Greenland and the Faroe Islands are dependencies of which European nation?,"{'aliases': array(['Eastern Denmark', 'Kingdom of denmark', 'Denmarke',
       'Subdivisions of Denmark', 'Kongeriget Danmark',
       'Mainland Denmark', 'Danmoerk', 'Denmark proper', 'Danimarca',
       'ISO 3166-1:DK', 'Denmark', 'Dänemark', 'Danska', 'Denmarc',
       'KingdomOfDenmark', 'DENMARK', 'Kingdom of Denmark', 'Denemarke',
       'Administrative divisions of denmark', 'Danish kingdom',
       'Danemark', 'Daenemark', 'Media in Denmark', 'Danmörk', 'DenmarK',
       'Danmork', 'Administrative divisions of Denmark',
       'Media of Denmark', 'Danish Kingdom', 'Dinamarca'], dtype=object), 'normalized_aliases': array(['dinamarca', 'denmarc', 'danimarca', 'mainland denmark',
       'denmarke', 'kingdom of denmark', 'danemark', 'danmoerk',
       'denmark', 'danska', 'danmork', 'denemarke', 'media of denmark',
       'iso 3166 1 dk', 'danish kingdom', 'daenemark', 'kingdomofdenmark',
       'administrative divisions of denmark', 'dänemark',
       'subdivisions of denmark', 'kongeriget danmark', 'danmörk',
       'eastern denmark', 'denmark proper', 'media in denmark'],
      dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'denmark', 'type': 'WikipediaEntity', 'value': 'Denmark'}", Denmark.,True,1.0,1,5.1002302169799805,189,2,0,0.00037799999999999997,0.00037799999999999997
From which musical did the Oscar winning song Cheek To Cheek appear,"{'aliases': array(['Top Hat', 'Top Hat (film)'], dtype=object), 'normalized_aliases': array(['top hat', 'top hat film'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'top hat', 'type': 'WikipediaEntity', 'value': 'Top Hat'}", Top Hat,True,1.0,1,7.182441711425781,223,3,0,0.000446,0.000446
"Where was the first nuclear reactor built, by Enrico Fermi?","{'aliases': array(['Chi-Beria', 'Sayre language academy', 'Chicago',
       'Chicago, Illinois', 'Hog Butcher for the World',
       'Land of smelly onions', 'Ariel Community Academy',
       'The weather in Chicago', 'Chicago, Illinois, U.S.A.',
       'Chicago, Illionis', 'Near North Montessori',
       'Religion in Chicago', 'Chicago Finance Committee',
       'The Paris of America', 'The city of Chicago', 'City of Chicago',
       'List of sister cities of Chicago', 'UN/LOCODE:USCHI',
       'Chicago theatre scene', 'Chicago, WI',
       'The City of Broad Shoulders', 'City of Broad Shoulders',
       'Sister Cities of Chicago', 'Chicago il', 'Chicago, Illinois, USA',
       'Performing arts in Chicago', 'Chicago Transportation Committee',
       'Chicago, Wisconsin', 'City of chicago', 'Chicago theater scene',
       'Chicago, Il', 'Chicago, IL.', 'Chicago, Ill.',
       'City of Chicago, Illinois', 'Chi town', 'Chicago, United States',
       'Chicago (Ill.)', 'Transport in Chicago',
       'Chicago, Illinois, United States', 'Chicago (IL)', 'USCHI',
       'Chichago', 'Chcago', 'Chicago, Illinois, U.S.',
       'Sister Cities Chicago', 'Chicago, USA', 'Chi City', 'Chicago, IL',
       'Chi-Town', 'Chicago theatre', 'Paris of America',
       'Chicago, Illinois, US', 'Chicago Illinois',
       'The city of Chicago, Illinois', 'Sister cities of Chicago'],
      dtype=object), 'normalized_aliases': array(['sayre language academy', 'chicago transportation committee',
       'chicago illinois u s', 'sister cities of chicago',
       'sister cities chicago', 'transport in chicago',
       'chicago illinois', 'chicago illinois usa', 'chi town',
       'hog butcher for world', 'religion in chicago', 'chicago',
       'chicago wi', 'near north montessori', 'un locode uschi',
       'city of broad shoulders', 'chicago theatre', 'chicago usa',
       'uschi', 'chicago il', 'city of chicago',
       'chicago finance committee', 'list of sister cities of chicago',
       'chi beria', 'weather in chicago', 'chicago wisconsin',
       'land of smelly onions', 'ariel community academy',
       'chicago theater scene', 'chicago united states',
       'paris of america', 'chicago illionis',
       'chicago illinois united states', 'chcago', 'chi city',
       'chicago illinois us', 'performing arts in chicago',
       'chicago theatre scene', 'chichago', 'chicago ill',
       'city of chicago illinois'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'chicago', 'type': 'WikipediaEntity', 'value': 'Chicago'}"," Chicago, Illinois, USA.",False,0.5,1,6.7184364795684814,213,3,0,0.000426,0.000426
"What sort of well is named after a former French province, where Carthusian monks first drilled them in the 12th century?","{'aliases': array(['Artesian', 'Artesian (disambiguation)'], dtype=object), 'normalized_aliases': array(['artesian disambiguation', 'artesian'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'artesian', 'type': 'WikipediaEntity', 'value': 'Artesian'}", Gascony well or Gasconade.,False,0.0,0,6.354963302612305,219,2,0,0.00043799999999999997,0.00043799999999999997
Which prolific author’s first novel Jigsaw was published in 1922?,"{'aliases': array(['Barbara Hamilton Cartland', 'Barbara Cartland',
       'Dame Barbara Cartland', 'Barbara McCorquodale',
       'Mary Barbara Hamilton', 'Mary Barbara Hamilton Cartland'],
      dtype=object), 'normalized_aliases': array(['mary barbara hamilton', 'barbara cartland',
       'dame barbara cartland', 'barbara mccorquodale',
       'barbara hamilton cartland', 'mary barbara hamilton cartland'],
      dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'barbara cartland', 'type': 'WikipediaEntity', 'value': 'Barbara Cartland'}", Sybille Bedford,False,0.0,0,6.562364339828491,217,2,0,0.000434,0.000434
Which 2010 film is about a 1968 dispute when women machinists went on strike for equal pay?,"{'aliases': array(['Made in Dagenham', 'MADE IN DAGENHAM', 'We Want Sex'],
      dtype=object), 'normalized_aliases': array(['made in dagenham', 'we want sex'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'made in dagenham', 'type': 'WikipediaEntity', 'value': 'MADE IN DAGENHAM'}", Made in Dagenham.,True,1.0,1,3.5007972717285156,193,2,0,0.000386,0.000386
The city of Buffalo lies on which North American Great Lake?,"{'aliases': array(['Lake Erie Quadrangle', 'Lago Erie', 'The Lake Erie Quadrangle',
       'Lake Eire', 'Lake erie', 'Lake Erie dead zone', 'Lac Érié',
       'Erie, Lake', 'Erie Lake', 'Lake Erie'], dtype=object), 'normalized_aliases': array(['erie lake', 'lake erie quadrangle', 'lake erie dead zone',
       'lake eire', 'lac érié', 'lake erie', 'lago erie'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'lake erie', 'type': 'WikipediaEntity', 'value': 'Lake Erie'}", Lake Erie,True,1.0,1,8.624257802963257,231,3,0,0.00046199999999999995,0.00046199999999999995
A titi is what type of animal?,"{'aliases': array(['Monkey', 'Munkee', 'Service monkey', 'Simian Monkey', 'Monkies',
       'Monkeys', ""Monkey's"", '🐒', '🐵', 'Monkei', 'Cambodian Monkey',
       'Baby monkeys', 'Monkey (animal)'], dtype=object), 'normalized_aliases': array(['munkee', 'simian monkey', 'monkey animal', 'cambodian monkey',
       '🐒', '🐵', 'monkei', 'baby monkeys', 'monkey', 'monkeys', 'monkies',
       'monkey s', 'service monkey'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'monkey', 'type': 'WikipediaEntity', 'value': 'Monkey'}", Titi is a type of primate.,False,0.0,0,5.524979114532471,190,2,0,0.00037999999999999997,0.00037999999999999997
Who became World Snooker Champion for the third time in 2008?,"{'aliases': array([""Ronnie O'Sullivan"", 'Ronnie O Sullivan',
       ""Ronald Antonio O'Sullivan"", 'Ronnie osullivan',
       ""Ronald O'Sullivan"", 'The Essex Exocet', 'Ronnie O’Sullivan',
       ""Ronnie o'sullivan""], dtype=object), 'normalized_aliases': array(['essex exocet', 'ronald antonio o sullivan', 'ronnie o sullivan',
       'ronnie osullivan', 'ronald o sullivan'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'ronnie o sullivan', 'type': 'WikipediaEntity', 'value': ""Ronnie O'Sullivan""}", Ronnie O'Sullivan,True,1.0,1,3.9895777702331543,180,2,0,0.00035999999999999997,0.00035999999999999997
"The character 'James Bond' was created by Ian Fleming, but who wrote the book 'License Renewed' featuring 'James Bond'?","{'aliases': array(['John L. Gardner', 'John gardner', 'John Gardner (disambiguation)',
       'John Gardner', 'JOHN GARDNER', 'Gardner, John'], dtype=object), 'normalized_aliases': array(['john gardner disambiguation', 'gardner john', 'john l gardner',
       'john gardner'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'john gardner', 'type': 'WikipediaEntity', 'value': 'JOHN GARDNER'}", John Gardner,True,1.0,1,3.1452200412750244,174,1,0,0.000348,0.000348
The island of St Helena lies in which body of water?,"{'aliases': array(['Sea of Atlas', 'The Pond', 'Ethiopic Ocean', 'Across the pond',
       'North Atlantic', 'The Atlantic Ocean', 'North Atlantic ocean',
       'Northern Atlantic', 'Altantic Ocean', 'Atlantis Thalassa',
       'Atlantic basic', 'The pond', 'Atlantic basin', 'Atlantic',
       'Atlantic Oceans', 'Occidental Ocean', 'Ethiopian Ocean',
       'North Atlantic fisheries', 'Atlantic Basic',
       'North-East Atlantic', 'Atlantic Basin', 'Atlantic ocean',
       'Atlantic (ocean)', 'Antlantic Ocean', 'South Atlantic Ocean',
       'Oceanvs Occidentalis', 'Atlantic Ocean', 'Central Atlantic',
       'South Atlantic', 'East Atlantic', 'North Atlantic Ocean',
       'Altantic ocean', 'Atlantic coast'], dtype=object), 'normalized_aliases': array(['east atlantic', 'atlantic ocean', 'north atlantic ocean',
       'ethiopian ocean', 'oceanvs occidentalis', 'atlantic basic',
       'south atlantic', 'altantic ocean', 'south atlantic ocean',
       'atlantic basin', 'north atlantic fisheries', 'northern atlantic',
       'north east atlantic', 'antlantic ocean', 'sea of atlas',
       'occidental ocean', 'atlantic', 'across pond', 'atlantic coast',
       'atlantic oceans', 'north atlantic', 'ethiopic ocean', 'pond',
       'central atlantic', 'atlantis thalassa'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'atlantic ocean', 'type': 'WikipediaEntity', 'value': 'Atlantic Ocean'}", South Atlantic Ocean.,False,0.8,1,4.031983375549316,174,2,0,0.000348,0.000348
What is the name of the lion in the Metro-Goldwyn-Mayer logo?,"{'aliases': array(['Leo', 'Leo (disambiguation)', 'LEO (disambiguation)', 'LEO'],
      dtype=object), 'normalized_aliases': array(['leo', 'leo disambiguation'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'leo', 'type': 'WikipediaEntity', 'value': 'Leo'}", Leo,True,1.0,1,3.36635684967041,169,2,0,0.000338,0.000338
Which London underground station was gutted by fire in 1987?,"{'aliases': array([""King's Cross (disambiguation)"", 'King’s Cross', 'Kings Cross',
       'Kings Cross (disambiguation)', ""King's Cross""], dtype=object), 'normalized_aliases': array(['king s cross disambiguation', 'kings cross disambiguation',
       'kings cross', 'king s cross'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'kings cross', 'type': 'WikipediaEntity', 'value': 'Kings Cross'}", King's Cross St. Pancras,False,0.6666666666666666,0,4.51346230506897,183,2,0,0.000366,0.000366
Nike was a Greek goddess who personified what?,"{'aliases': array(['Wining', 'Victory pose', 'Victress', 'Games Won', 'Victories',
       'Victory', 'Victory(song)', 'Winning (1969 film)', 'victory'],
      dtype=object), 'normalized_aliases': array(['wining', 'victory pose', 'games won', 'victory', 'victory song',
       'winning 1969 film', 'victress', 'victories'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'victory', 'type': 'WikipediaEntity', 'value': 'victory'}", Nike personified victory.,False,0.5,1,4.026331424713135,174,2,0,0.000348,0.000348
What was the name of the chimp that was sent into space in Project Mercury mission MR-2 in January 1961?,"{'aliases': array(['Ham', 'Dry-cured ham', 'Hickory-smoked ham', 'Honey roested ham',
       'Şuncă', 'Tinned ham', 'Hams', 'Glazed ham', 'Smoked ham',
       'Honey roasted ham', 'Cooked sliced ham', 'Șuncă', 'Cured ham',
       'Neck ham', 'Ham (meat)', 'Famous ham', 'Jambon de Paris',
       'Prosciutto cotto', 'Food ham', ""Jambon d'Ardenne"", 'Canned ham',
       'Boiled ham'], dtype=object), 'normalized_aliases': array(['prosciutto cotto', 'glazed ham', 'honey roasted ham',
       'jambon de paris', 'honey roested ham', 'tinned ham', 'neck ham',
       'smoked ham', 'boiled ham', 'hams', 'ham', 'hickory smoked ham',
       'ham meat', 'canned ham', 'food ham', 'dry cured ham',
       'cooked sliced ham', 'şuncă', 'cured ham', 'jambon d ardenne',
       'șuncă', 'famous ham'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'ham', 'type': 'WikipediaEntity', 'value': 'Ham'}", Ham,True,1.0,1,6.447601079940796,214,2,0,0.000428,0.000428
"Name the English 1960s playwright (of Loot and Entertaining Mister Sloane), imprisoned with (and later murdered by) boyfriend Kenneth Halliwell for defacing library books in 1962?","{'aliases': array(['Edna Welthorpe', 'Joe Orton', 'John Kingsley Orton', 'Orton, Joe',
       'Ortonesque'], dtype=object), 'normalized_aliases': array(['joe orton', 'ortonesque', 'edna welthorpe', 'john kingsley orton',
       'orton joe'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'joe orton', 'type': 'WikipediaEntity', 'value': 'Joe Orton'}", Joe Orton,True,1.0,1,8.25145697593689,265,3,0,0.00053,0.00053
"In the Harry Potter series, what is the name of the soul sucking guards from Azkaban?","{'aliases': array(['Ronan (Harry Potter)', 'Magorian', 'Crumple-horned Snorkack',
       'Dementoid', 'Bowtruckle', 'Goblin (Harry Potter)', 'Ragnok',
       'House elves', 'Magical creatures in Harry Potter',
       'Firenze (centaur)', 'Crookshanks', 'House-Elves', 'Headless Hunt',
       'Minor Harry Potter Beasts', 'Hedwig the owl',
       'Non-human characters in Harry Potter',
       'Magical Beasts (Harry Potter)',
       'Stop the Outrageous Abuse of Our Fellow Magical Creatures and Campaign for a Change in Their Legal Status',
       'Dobby the house elf',
       'Society for the Promotion of Elvish Welfare', 'Cornish pixies',
       'Veela (Harry Potter)', 'Kreacher', 'Dementors',
       'Blast-Ended Skrewt', 'Troll (Harry Potter)', 'Pigwidgeon',
       'Pets from Harry Potter', 'Sir Patrick Delaney-Podmore',
       'House-elves', 'Werewolf (Harry Potter)',
       'Winged Horse (Harry Potter)', 'Errol (Harry Potter)',
       'Non-human Characters in Harry Potter',
       'Magical Creatures (Harry Potter)', 'Hermes (Harry Potter)',
       'Heliopath', 'Thestrals', ""Dementor's Kiss"", 'Thestral',
       'Pygmy Puff', 'Minor beasts in harry potter',
       'Goblins (Harry Potter)', 'Pets in the Harry Potter series',
       'Magizoology', 'Hungarian Horntail', 'House-elf',
       'Basilisk (Harry Potter)', 'Dobby (Harry Potter)',
       'Nagini (Harry Potter)', 'Peeves',
       'The Society for the Promotion of Elfish Welfare',
       'Bane (Harry Potter)', 'Boggart (Harry Potter)',
       'Ghosts (Harry Potter)', 'Kreachers', 'Winky (house elf)',
       ""Dementor's kiss"", 'Niffler', 'Firenze (Harry Potter)', 'Nargle',
       'Trevor (Harry Potter)', 'Hedwig (Harry Potter)', 'House Elf',
       'The Headless Hunt', 'House-Elf',
       'Magical creatures (Harry Potter)', ""Tom Riddle's Basilisk"",
       'Griphook', 'Dobby- The House Elf (Harry Potter)', 'S.P.E.W',
       'Winky (house-elf)', 'Minor harry potter beasts',
       'Ghosts in Harry Potter', 'SOAOFMCCCTLS', 'Dementor', 'Kneazle',
       'House elf', 'Magical Creatures in Harry Potter',
       'Magical beasts (Harry Potter)', 'Gurg'], dtype=object), 'normalized_aliases': array(['basilisk harry potter', 'firenze centaur', 'dobby house elf',
       'ronan harry potter', 'sir patrick delaney podmore',
       'headless hunt', 'society for promotion of elvish welfare',
       'hedwig owl', 'pigwidgeon', 'pygmy puff', 'nagini harry potter',
       'dobby house elf harry potter', 'gurg', 'thestrals',
       'veela harry potter', 'winky house elf', 'peeves',
       'blast ended skrewt', 'society for promotion of elfish welfare',
       'nargle', 'ragnok', 'magizoology', 'kreachers', 'niffler',
       'trevor harry potter', 'tom riddle s basilisk', 'dementor s kiss',
       'hedwig harry potter', 'goblin harry potter', 'soaofmccctls',
       'heliopath', 'firenze harry potter',
       'stop outrageous abuse of our fellow magical creatures and campaign for change in their legal status',
       'magical creatures harry potter', 'magorian',
       'crumple horned snorkack', 'troll harry potter',
       'hermes harry potter', 'thestral', 'dementor',
       'hungarian horntail', 'errol harry potter',
       'winged horse harry potter', 'pets in harry potter series',
       'goblins harry potter', 'magical beasts harry potter', 'kreacher',
       'dementors', 'dementoid', 'house elves', 'ghosts in harry potter',
       's p e w', 'crookshanks', 'werewolf harry potter',
       'non human characters in harry potter', 'bowtruckle',
       'magical creatures in harry potter', 'house elf',
       'boggart harry potter', 'dobby harry potter', 'griphook',
       'kneazle', 'minor harry potter beasts', 'bane harry potter',
       'pets from harry potter', 'minor beasts in harry potter',
       'ghosts harry potter', 'cornish pixies'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'dementors', 'type': 'WikipediaEntity', 'value': 'Dementors'}", Dementors.,True,1.0,1,4.666290998458862,187,3,0,0.000374,0.000374
"Pepys, Wesley, Evelyn and Greville have what famous items in common?","{'aliases': array(['Diaries (disambiguation)', 'Diaries'], dtype=object), 'normalized_aliases': array(['diaries', 'diaries disambiguation'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'diaries', 'type': 'WikipediaEntity', 'value': 'Diaries'}", They all kept famous diaries or journals.,False,0.25,1,5.148290395736694,192,2,0,0.000384,0.000384
"""In music, what does """"pp"""" mean?""","{'aliases': array(['Very soft'], dtype=object), 'normalized_aliases': array(['very soft'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'very soft', 'type': 'FreeForm', 'value': 'Very soft'}", To play very softly.,False,0.3333333333333333,1,3.9110236167907715,181,2,0,0.00036199999999999996,0.00036199999999999996
In 1840 Great Britain issued the first postage stamps. The 1d. (one penny) stamp was black. What colour was the 2d. stamp?,"{'aliases': array(['BLUE', 'Gauss-Markov assumptions',
       'Best Linear Unbiased Estimator', 'Gauss-Markov theorem',
       'Linear estimator', 'Gauss–Markov assumptions',
       'Gauss-Markow least squares theorem',
       'Best linear unbiased estimator', 'Gauss–Markov–Aitken theorem',
       'Gauss-Markov model', 'Gauss-Markov-Aitken theorem',
       'Gauss markov theorem', 'Gauss–Markov model',
       'Gauss–Markov theorem', 'Blue (statistics)'], dtype=object), 'normalized_aliases': array(['linear estimator', 'gauss–markov assumptions', 'blue',
       'gauss markov assumptions', 'gauss–markov–aitken theorem',
       'gauss markow least squares theorem', 'gauss markov model',
       'gauss markov aitken theorem', 'gauss–markov model',
       'gauss markov theorem', 'gauss–markov theorem',
       'best linear unbiased estimator', 'blue statistics'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'blue', 'type': 'WikipediaEntity', 'value': 'BLUE'}", The colour of the 2d. stamp is not specified in the question.,False,0.0,0,9.559258937835693,275,2,0,0.0005499999999999999,0.0005499999999999999
Maseru is the capital of which African Country?,"{'aliases': array(['Lestho', 'Lesothans', 'Leshoto', 'Lethoto', 'Culture of Lesotho',
       'Lesothan', 'Lesotho', 'Kingdom of Lesotho',
       'Administrative divisions of Lesotho', 'ISO 3166-1:LS',
       'Health care in Lesotho', 'Losotho', 'Health in Lesotho', 'Lesoto',
       'Kingdom of lesotho', 'The Kingdom of Lesotho'], dtype=object), 'normalized_aliases': array(['iso 3166 1 ls', 'losotho', 'leshoto', 'culture of lesotho',
       'lesothans', 'administrative divisions of lesotho', 'lesoto',
       'lestho', 'kingdom of lesotho', 'lethoto', 'lesotho', 'lesothan',
       'health care in lesotho', 'health in lesotho'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'lesotho', 'type': 'WikipediaEntity', 'value': 'Lesotho'}", Lesotho,True,1.0,1,3.0041377544403076,153,1,0,0.000306,0.000306
